-0.12 -95.06,32.72 -92.74,65.29 -87.23,81.10 61.39,49.06 80.82,16.31 83.90,-16.54 86.02,-49.22 89.11,-81.14 108.61,-65.39 -102.90,-32.92 -97.37,10.84 -64.36,43.62 -61.63,75.96 -50.55,70.66 104.68,38.17 112.13,5.36 114.62,-27.47 116.82,-60.02 121.18,-85.51 -117.94,-54.63 -70.10,-22.01 -66.50,21.78 -33.61,54.49 -30.02,85.51 17.73,59.90 138.76,27.25 143.11,-5.60 145.30,-38.36 147.79,-70.73 155.27,-76.02 -49.60,-43.79 -38.49,-11.07 -35.75,32.72 -2.74,65.29 2.77,81.10 151.39,49.06 170.82,16.31 173.90,-16.54 176.02,-49.22 179.11,-81.14 -161.39,-65.39 -12.90,-32.92 -7.37,-0.12 -5.06,43.62 28.37,75.96 39.45,70.66 -165.32,38.17 -157.87,5.36 -155.38,-27.47 -153.18,-60.02 -148.82,-85.51 -27.94,-54.63 19.90,-22.01 23.50,10.84 25.64,54.49 59.98,85.51 107.73,59.90 -131.24,27.25 -126.89,-5.60 -124.70,-38.36 -122.21,-70.73 -114.73,-76.02 40.40,-43.79 51.51,-11.07 54.25,21.78 56.39
-25.84 140.48,6.99 142.66,39.79 145.21,72.24 153.49,74.39 -50.72,42.00 -41.01,9.20 -38.36,-23.63 -36.21,-56.23 -32.41,-86.26 35.21,-58.42 136.38,-14.92 171.27,17.94 173.38,50.68 176.60,82.55 -159.17,63.69 -15.05,31.09 -9.94,-1.75 -7.67,-34.54 -5.31,-66.99 0.69,-79.64 152.20,-47.60 168.29,-3.97 -158.03,28.88 -155.80,61.51 -151.16,84.38 -17.28,52.87 17.48,20.16 20.91,-12.70 23.03,-45.41 25.86,-77.57 38.71,-69.15 -167.23,-36.74 -160.46,6.99 -127.34,39.79 -124.79,72.24 -116.51,74.39 39.28,42.00 48.99,9.20 51.64,-23.63 53.79,-56.23 57.59,-86.26 125.21,-58.42 -133.62,-25.84 -129.52,17.94 -96.62,50.68 -93.40,82.55 -69.17,63.69 74.95,31.09 80.06,-1.75 82.33,-34.54 84.69,-66.99 90.69,-79.64 -117.80,-47.60 -101.71,-14.92 -98.73,28.88 -65.80,61.51 -61.16,84.38 72.72,52.87 107.48,20.16 110.91,-12.70 113.03,-45.41 115.86,-77.57 128.71,-69.15 -77.23,-36.74 -70.46,-3.97 -68.03
-22.21 140.51,10.63 142.64,43.42 145.37,75.77 156.25,70.86 -48.41,38.37 -40.87,5.56 -38.38,-27.26 -36.18,-59.82 -31.85,-85.63 86.97,-54.83 136.88,-11.28 171.26,21.58 173.39,54.29 176.96,85.38 -137.25,60.10 -14.28,27.46 -9.89,-5.39 -7.69,-38.16 -5.21,-70.54 2.17,-76.21 157.20,-44.00 168.51,-0.32 -158.05,32.51 -155.74,65.09 -150.28,81.29 -2.13,49.26 17.80,16.51 20.91,-16.34 23.02,-49.01 26.10,-80.95 45.11,-65.59 -165.96,-33.12 -160.37,10.63 -127.36,43.42 -124.63,75.77 -113.75,70.86 41.59,38.37 49.13,5.56 51.62,-27.26 53.82,-59.82 58.15,-85.63 176.97,-54.83 -133.12,-22.21 -129.49,21.58 -96.61,54.29 -93.04,85.38 -47.25,60.10 75.72,27.46 80.11,-5.39 82.31,-38.16 84.79,-70.54 92.17,-76.21 -112.80,-44.00 -101.49,-11.28 -98.74,32.51 -65.74,65.09 -60.28,81.29 87.87,49.26 107.80,16.51 110.91,-16.34 113.02,-49.01 116.10,-80.95 135.11,-65.59 -75.96,-33.12 -70.37,-0.32 -68.05
-18.58 140.51,14.27 142.63,47.04 145.57,79.22 160.92,67.29 -46.88,34.75 -40.77,1.92 -38.40,-30.89 -36.13,-63.40 -31.10,-82.93 111.43,-51.23 137.25,-7.63 171.24,25.22 173.41,57.89 177.44,86.35 -87.28,56.50 -13.71,23.82 -9.86,-9.04 -7.71,-41.77 -5.08,-74.06 4.38,-72.71 160.12,-40.38 168.67,3.32 -158.07,36.14 -155.66,68.67 -149.06,77.90 4.74,45.64 18.05,12.87 20.90,-19.98 23.02,-52.61 26.42,-84.08 58.84,-62.02 -165.05,-29.50 -160.31,14.27 -127.37,47.04 -124.43,79.22 -109.08,67.29 43.12,34.75 49.23,1.92 51.60,-30.89 53.87,-63.40 58.90,-82.93 -158.57,-51.23 -132.75,-18.58 -129.49,25.22 -96.59,57.89 -92.56,86.35 2.72,56.50 76.29,23.82 80.14,-9.04 82.29,-41.77 84.92,-74.06 94.38,-72.71 -109.88,-40.38 -101.33,-7.63 -98.76,36.14 -65.66,68.67 -59.06,77.90 94.74,45.64 108.05,12.87 110.90,-19.98 113.02,-52.61 116.42,-84.08 148.84,-62.02 -75.05,-29.50 -70.31,3.32 -68.07
-14.94 140.51,17.92 142.63,50.65 145.85,82.53 169.99,63.71 -45.81,31.11 -40.70,-1.73 -38.42,-34.52 -36.06,-66.96 -30.07,-79.66 121.40,-47.63 137.54,-3.99 171.22,28.86 173.44,61.48 178.08,84.40 -48.18,52.90 -13.28,20.18 -9.85,-12.68 -7.72,-45.39 -4.89,-77.54 7.92,-69.17 162.00,-36.77 168.79,6.96 -158.09,39.77 -155.55,72.22 -147.28,74.42 8.50,42.02 18.24,9.23 20.89,-23.61 23.04,-56.21 26.83,-86.25 94.11,-58.44 -164.38,-25.87 -160.27,17.92 -127.37,50.65 -124.15,82.53 -100.01,63.71 44.19,31.11 49.30,-1.73 51.58,-34.52 53.94,-66.96 59.93,-79.66 -148.60,-47.63 -132.46,-14.94 -129.49,28.86 -96.56,61.48 -91.92,84.40 41.82,52.90 76.72,20.18 80.15,-12.68 82.28,-45.39 85.11,-77.54 97.92,-69.17 -108.00,-36.77 -101.21,-3.99 -98.78,39.77 -65.55,72.22 -57.28,74.42 98.50,42.02 108.24,9.23 110.89,-23.61 113.04,-56.21 116.83,-86.25 -175.89,-58.44 -74.38,-25.87 -70.27,6.96 -68.09
-11.30 140.50,21.56 142.63,54.26 146.21,85.37 -168.23,60.12 -45.04,27.48 -40.65,-5.37 -38.45,-38.14 -35.97,-70.51 -28.60,-76.23 126.42,-44.02 137.75,-0.35 171.20,32.49 173.50,65.07 178.96,81.31 -32.95,49.28 -12.95,16.54 -9.85,-16.32 -7.73,-48.99 -4.66,-80.93 14.30,-65.61 163.28,-33.14 168.88,10.61 -158.11,43.39 -155.39,75.74 -144.52,70.88 10.82,38.40 18.37,5.58 20.87,-27.24 23.06,-59.80 27.39,-85.64 145.96,-54.85 -163.88,-22.24 -160.25,21.56 -127.37,54.26 -123.79,85.37 -78.23,60.12 44.96,27.48 49.35,-5.37 51.55,-38.14 54.03,-70.51 61.40,-76.23 -143.58,-44.02 -132.25,-11.30 -129.50,32.49 -96.50,65.07 -91.04,81.31 57.05,49.28 77.05,16.54 80.15,-16.32 82.27,-48.99 85.34,-80.93 104.30,-65.61 -106.72,-33.14 -101.12,-0.35 -98.80,43.39 -65.39,75.74 -54.52,70.88 100.82,38.40 108.37,5.58 110.87,-27.24 113.06,-59.80 117.39,-85.64 -124.04,-54.85 -73.88,-22.24 -70.25,10.61 -68.11
-7.66 140.48,25.20 142.65,57.87 146.68,86.36 -118.39,56.53 -44.46,23.84 -40.62,-9.01 -38.46,-41.75 -35.83,-74.04 -26.39,-72.73 129.35,-40.41 137.91,3.30 171.17,36.12 173.58,68.64 -179.82,77.93 -26.04,45.67 -12.71,12.90 -9.85,-19.95 -7.73,-52.59 -4.34,-84.06 27.95,-62.04 164.20,-29.52 168.94,14.25 -158.12,47.01 -155.18,79.20 -139.88,67.32 12.36,34.77 18.48,1.94 20.85,-30.87 23.11,-63.37 28.14,-82.95 170.58,-51.25 -163.51,-18.60 -160.24,25.20 -127.35,57.87 -123.32,86.36 -28.39,56.53 45.54,23.84 49.38,-9.01 51.54,-41.75 54.17,-74.04 63.61,-72.73 -140.65,-40.41 -132.09,-7.66 -129.52,36.12 -96.42,68.64 -89.82,77.93 63.96,45.67 77.29,12.90 80.15,-19.95 82.27,-52.59 85.66,-84.06 117.95,-62.04 -105.80,-29.52 -101.06,3.30 -98.83,47.01 -65.18,79.20 -49.88,67.32 102.36,34.77 108.48,1.94 110.85,-30.87 113.11,-63.37 118.14,-82.95 -99.42,-51.25 -73.51,-18.60 -70.24,14.25 -68.12
-4.02 140.46,28.83 142.69,61.46 147.32,84.42 -79.09,52.92 -44.03,20.20 -40.60,-12.65 -38.48,-45.36 -35.65,-77.52 -22.86,-69.20 131.24,-36.79 138.03,6.94 171.15,39.75 173.70,72.20 -178.05,74.44 -22.27,42.05 -12.52,9.25 -9.87,-23.59 -7.72,-56.19 -3.92,-86.24 63.02,-58.46 164.86,-25.89 168.98,17.89 -158.13,50.63 -154.91,82.51 -130.85,63.74 13.43,31.14 18.55,-1.70 20.82,-34.49 23.18,-66.94 29.17,-79.69 -179.40,-47.65 -163.22,-14.96 -160.24,28.83 -127.31,61.46 -122.68,84.42 10.91,52.92 45.97,20.20 49.40,-12.65 51.52,-45.36 54.35,-77.52 67.14,-69.20 -138.76,-36.79 -131.97,-4.02 -129.54,39.75 -96.30,72.20 -88.05,74.44 67.73,42.05 77.48,9.25 80.13,-23.59 82.28,-56.19 86.08,-86.24 153.02,-58.46 -105.14,-25.89 -101.02,6.94 -98.85,50.63 -64.91,82.51 -40.85,63.74 103.43,31.14 108.55,-1.70 110.82,-34.49 113.18,-66.94 119.17,-79.69 -89.40,-47.65 -73.22,-14.96 -70.24,17.89 -68.13
-0.37 140.44,32.47 142.75,65.05 148.19,81.33 -63.77,49.31 -43.71,16.56 -40.60,-16.29 -38.49,-48.97 -35.41,-80.91 -16.52,-65.64 132.52,-33.17 138.12,10.58 171.13,43.37 173.85,75.72 -175.30,70.90 -19.95,38.42 -12.38,5.61 -9.89,-27.22 -7.69,-59.77 -3.37,-85.66 114.96,-54.87 165.36,-22.26 169.00,21.53 -158.12,54.24 -154.55,85.35 -109.20,60.15 14.21,27.50 18.60,-5.35 20.80,-38.11 23.28,-70.49 30.64,-76.26 -174.36,-44.04 -163.00,-11.32 -160.25,32.47 -127.25,65.05 -121.81,81.33 26.23,49.31 46.29,16.56 49.40,-16.29 51.51,-48.97 54.59,-80.91 73.48,-65.64 -137.48,-33.17 -131.88,-0.37 -129.56,43.37 -96.15,75.72 -85.30,70.90 70.05,38.42 77.62,5.61 80.11,-27.22 82.31,-59.77 86.63,-85.66 -155.04,-54.87 -104.64,-22.26 -101.00,10.58 -98.87,54.24 -64.55,85.35 -19.20,60.15 104.21,27.50 108.60,-5.35 110.80,-38.11 113.28,-70.49 120.64,-76.26 -84.36,-44.04 -73.00,-11.32 -70.25,21.53 -68.12
3.27 140.42,36.10 142.83,68.62 149.41,77.95 -56.83,45.69 -43.46,12.92 -40.61,-19.93 -38.49,-52.57 -35.10,-84.04 -2.93,-62.07 133.44,-29.54 138.18,14.23 171.12,46.99 174.06,79.18 -170.67,67.34 -18.41,34.79 -12.28,1.96 -9.91,-30.85 -7.64,-63.35 -2.62,-82.97 139.73,-51.28 165.74,-18.62 169.01,25.17 -158.10,57.84 -154.07,86.36 -59.51,56.55 14.78,23.87 18.63,-8.99 20.78,-41.73 23.41,-74.02 32.83,-72.75 -171.42,-40.43 -162.84,-7.68 -160.27,36.10 -127.17,68.62 -120.59,77.95 33.17,45.69 46.54,12.92 49.39,-19.93 51.51,-52.57 54.90,-84.04 87.07,-62.07 -136.56,-29.54 -131.82,3.27 -129.58,46.99 -95.94,79.18 -80.67,67.34 71.59,34.79 77.72,1.96 80.09,-30.85 82.36,-63.35 87.38,-82.97 -130.27,-51.28 -104.26,-18.62 -100.99,14.23 -98.88,57.84 -64.07,86.36 30.49,56.55 104.78,23.87 108.63,-8.99 110.78,-41.73 113.41,-74.02 122.83,-72.75 -81.42,-40.43 -72.84,-7.68 -70.27,25.17 -68.10
6.92 140.40,39.72 142.94,72.18 151.19,74.46 -53.04,42.07 -43.28,9.28 -40.62,-23.56 -38.47,-56.16 -34.68,-86.23 31.93,-58.49 134.11,-25.91 138.22,17.87 171.12,50.61 174.33,82.49 -161.69,63.76 -17.33,31.16 -12.21,-1.68 -9.93,-34.47 -7.58,-66.92 -1.59,-79.71 149.80,-47.67 166.02,-14.99 169.00,28.81 -158.06,61.44 -153.44,84.44 -20.00,52.94 15.21,20.23 18.64,-12.63 20.77,-45.34 23.59,-77.50 36.36,-69.22 -169.53,-36.81 -162.72,-4.04 -160.29,39.72 -127.06,72.18 -118.81,74.46 36.96,42.07 46.72,9.28 49.38,-23.56 51.53,-56.16 55.32,-86.23 121.93,-58.49 -135.89,-25.91 -131.78,6.92 -129.60,50.61 -95.67,82.49 -71.69,63.76 72.67,31.16 77.79,-1.68 80.07,-34.47 82.42,-66.92 88.41,-79.71 -120.20,-47.67 -103.98,-14.99 -101.00,17.87 -98.88,61.44 -63.44,84.44 70.00,52.94 105.21,20.23 108.64,-12.63 110.77,-45.34 113.59,-77.50 126.36,-69.22 -79.53,-36.81 -72.72,-4.04 -70.29,28.81 -68.06
10.56 140.38,43.35 143.10,75.70 153.92,70.93 -50.71,38.45 -43.14,5.63 -40.64,-27.19 -38.45,-59.75 -34.13,-85.67 83.95,-54.90 134.60,-22.28 138.24,21.51 171.13,54.21 174.69,85.34 -140.18,60.17 -16.55,27.53 -12.16,-5.32 -9.95,-38.09 -7.48,-70.47 -0.13,-76.28 154.86,-44.07 166.24,-11.35 168.99,32.44 -158.01,65.02 -152.57,81.35 -4.58,49.33 15.54,16.59 18.64,-16.27 20.76,-48.94 23.83,-80.89 42.67,-65.66 -168.24,-33.19 -162.63,-0.40 -160.31,43.35 -126.90,75.70 -116.08,70.93 39.29,38.45 46.86,5.63 49.36,-27.19 51.55,-59.75 55.87,-85.67 173.95,-54.90 -135.40,-22.28 -131.76,10.56 -129.62,54.21 -95.31,85.34 -50.18,60.17 73.45,27.53 77.84,-5.32 80.05,-38.09 82.52,-70.47 89.87,-76.28 -115.14,-44.07 -103.76,-11.35 -101.01,21.51 -98.87,65.02 -62.57,81.35 85.42,49.33 105.54,16.59 108.64,-16.27 110.76,-48.94 113.83,-80.89 132.67,-65.66 -78.24,-33.19 -72.63,-0.40 -70.31,32.44 -68.01
14.20 140.37,46.97 143.30,79.16 158.53,67.36 -49.17,34.82 -43.03,1.99 -40.66,-30.82 -38.40,-63.33 -33.38,-82.99 108.88,-51.30 134.98,-18.65 138.25,25.15 171.14,57.82 175.17,86.37 -90.62,56.57 -15.98,23.89 -12.13,-8.97 -9.97,-41.70 -7.34,-73.99 2.06,-72.78 157.81,-40.45 166.40,-7.71 168.98,36.07 -157.93,68.60 -151.35,77.97 2.38,45.71 15.78,12.94 18.64,-19.91 20.76,-52.54 24.15,-84.02 56.18,-62.09 -167.32,-29.57 -162.57,3.25 -160.34,46.97 -126.70,79.16 -111.47,67.36 40.83,34.82 46.97,1.99 49.34,-30.82 51.60,-63.33 56.62,-82.99 -161.12,-51.30 -135.02,-18.65 -131.75,14.20 -129.63,57.82 -94.83,86.37 -0.62,56.57 74.02,23.89 77.87,-8.97 80.03,-41.70 82.66,-73.99 92.06,-72.78 -112.19,-40.45 -103.60,-7.71 -101.02,25.15 -98.86,68.60 -61.35,77.97 92.38,45.71 105.78,12.94 108.64,-19.91 110.76,-52.54 114.15,-84.02 146.18,-62.09 -77.32,-29.57 -72.57,3.25 -70.34,36.07 -67.93
17.85 140.36,50.58 143.58,82.47 167.48,63.78 -48.09,31.18 -42.96,-1.66 -40.69,-34.45 -38.33,-66.89 -32.36,-79.73 119.01,-47.70 135.27,-15.01 138.25,28.79 171.18,61.41 175.80,84.45 -50.91,52.97 -15.55,20.25 -12.11,-12.61 -9.99,-45.32 -7.16,-77.48 5.57,-69.24 159.71,-36.84 166.52,-4.06 168.96,39.70 -157.81,72.15 -149.58,74.48 6.18,42.09 15.97,9.30 18.62,-23.54 20.77,-56.14 24.56,-86.23 90.84,-58.51 -166.65,-25.94 -162.53,6.89 -160.36,50.58 -126.42,82.47 -102.52,63.78 41.91,31.18 47.04,-1.66 49.31,-34.45 51.67,-66.89 57.64,-79.73 -150.99,-47.70 -134.73,-15.01 -131.75,17.85 -129.64,61.41 -94.20,84.45 39.09,52.97 74.45,20.25 77.89,-12.61 80.01,-45.32 82.84,-77.48 95.57,-69.24 -110.29,-36.84 -103.48,-4.06 -101.04,28.79 -98.82,72.15 -59.58,74.48 96.18,42.09 105.97,9.30 108.62,-23.54 110.77,-56.14 114.56,-86.23 -179.16,-58.51 -76.65,-25.94 -72.53,6.89 -70.36,39.70 -67.81
21.49 140.37,54.19 143.93,85.32 -171.15,60.19 -47.31,27.55 -42.91,-5.30 -40.71,-38.07 -38.23,-70.45 -30.89,-76.30 124.08,-44.09 135.48,-11.37 138.24,32.42 171.24,65.00 176.67,81.37 -35.40,49.35 -15.22,16.61 -12.11,-16.25 -10.00,-48.92 -6.92,-80.87 11.86,-65.68 161.00,-33.21 166.61,-0.42 168.93,43.32 -157.66,75.68 -146.86,70.95 8.52,38.47 16.11,5.66 18.60,-27.17 20.80,-59.73 25.11,-85.68 142.94,-54.92 -166.15,-22.31 -162.51,10.54 -160.37,54.19 -126.07,85.32 -81.15,60.19 42.69,27.55 47.09,-5.30 49.29,-38.07 51.77,-70.45 59.11,-76.30 -145.92,-44.09 -134.52,-11.37 -131.76,21.49 -129.63,65.00 -93.33,81.37 54.60,49.35 74.78,16.61 77.89,-16.25 80.00,-48.92 83.08,-80.87 101.86,-65.68 -109.00,-33.21 -103.39,-0.42 -101.07,32.42 -98.76,75.68 -56.86,70.95 98.52,38.47 106.11,5.66 108.60,-27.17 110.80,-59.73 115.11,-85.68 -127.06,-54.92 -76.15,-22.31 -72.51,10.54 -70.37,43.32 -67.66
25.13 140.39,57.80 144.41,86.37 -121.74,56.60 -46.74,23.91 -42.88,-8.94 -40.73,-41.68 -38.10,-73.97 -28.71,-72.80 127.04,-40.48 135.65,-7.73 138.22,36.05 171.32,68.58 177.88,77.99 -28.40,45.74 -14.97,12.97 -12.12,-19.88 -10.00,-52.52 -6.61,-84.01 25.29,-62.11 161.92,-29.59 166.67,3.23 168.91,46.94 -157.45,79.14 -142.26,67.39 10.07,34.84 16.21,2.01 18.58,-30.80 20.85,-63.30 25.86,-83.01 168.03,-51.32 -165.78,-18.67 -162.50,14.18 -160.39,57.80 -125.59,86.37 -31.74,56.60 43.26,23.91 47.12,-8.94 49.27,-41.68 51.90,-73.97 61.29,-72.80 -142.96,-40.48 -134.35,-7.73 -131.78,25.13 -129.61,68.58 -92.12,77.99 61.60,45.74 75.03,12.97 77.88,-19.88 80.00,-52.52 83.39,-84.01 115.29,-62.11 -108.08,-29.59 -103.33,3.23 -101.09,36.05 -98.68,79.14 -52.26,67.39 100.07,34.84 106.21,2.01 108.58,-30.80 110.85,-63.30 115.86,-83.01 -101.97,-51.32 -75.78,-18.67 -72.50,14.18 -70.39,46.94 -67.45
28.76 140.43,61.39 145.05,84.47 -81.82,52.99 -46.30,20.27 -42.87,-12.58 -40.74,-45.29 -37.92,-77.45 -25.21,-69.26 128.94,-36.86 135.77,-4.09 138.20,39.68 171.43,72.13 179.65,74.51 -24.59,42.12 -14.79,9.32 -12.13,-23.52 -9.98,-56.12 -6.20,-86.22 59.75,-58.53 162.59,-25.96 166.71,6.87 168.89,50.56 -157.18,82.45 -133.36,63.81 11.15,31.21 16.28,-1.63 18.56,-34.42 20.91,-66.87 26.88,-79.75 178.21,-47.72 -165.49,-15.03 -162.51,17.82 -160.39,61.39 -124.95,84.47 8.18,52.99 43.70,20.27 47.13,-12.58 49.26,-45.29 52.08,-77.45 64.79,-69.26 -141.06,-36.86 -134.23,-4.09 -131.80,28.76 -129.57,72.13 -90.35,74.51 65.41,42.12 75.21,9.32 77.87,-23.52 80.02,-56.12 83.80,-86.22 149.75,-58.53 -107.41,-25.96 -103.29,6.87 -101.11,39.68 -98.57,82.45 -43.36,63.81 101.15,31.21 106.28,-1.63 108.56,-34.42 110.91,-66.87 116.88,-79.75 -91.79,-47.72 -75.49,-15.03 -72.51,17.82 -70.39,50.56 -67.18
32.40 140.48,64.98 145.91,81.39 -66.22,49.38 -45.98,16.63 -42.87,-16.22 -40.75,-48.90 -37.68,-80.84 -18.95,-65.71 130.24,-33.24 135.86,-0.44 138.18,43.30 171.59,75.65 -177.63,70.97 -22.25,38.49 -14.65,5.68 -12.15,-27.15 -9.96,-59.70 -5.65,-85.70 111.93,-54.94 163.09,-22.33 166.73,10.51 168.87,54.17 -156.82,85.31 -112.12,60.22 11.93,27.57 16.33,-5.28 18.54,-38.04 21.01,-70.42 28.34,-76.32 -176.69,-44.11 -165.27,-11.39 -162.52,21.46 -160.38,64.98 -124.09,81.39 23.78,49.38 44.02,16.63 47.13,-16.22 49.25,-48.90 52.32,-80.84 71.05,-65.71 -139.76,-33.24 -134.14,-0.44 -131.82,32.40 -129.52,75.65 -87.63,70.97 67.75,38.49 75.35,5.68 77.85,-27.15 80.04,-59.70 84.35,-85.70 -158.07,-54.94 -106.91,-22.33 -103.27,10.51 -101.13,43.30 -98.41,85.31 -22.12,60.22 101.93,27.57 106.33,-5.28 108.54,-38.04 111.01,-70.42 118.34,-76.32 -86.69,-44.11 -75.27,-11.39 -72.52,21.46 -70.38,54.17 -66.82
36.03 140.56,68.55 147.12,78.02 -59.19,45.76 -45.73,12.99 -42.87,-19.86 -40.75,-52.50 -37.37,-83.99 -5.59,-62.14 131.16,-29.61 135.92,3.20 138.16,46.92 171.79,79.11 -173.06,67.41 -20.70,34.86 -14.54,2.03 -12.17,-30.77 -9.91,-63.28 -4.90,-83.03 137.18,-51.35 163.47,-18.69 166.74,14.16 168.86,57.77 -156.35,86.37 -62.86,56.62 12.51,23.94 16.36,-8.92 18.52,-41.66 21.15,-73.95 30.52,-72.82 -173.72,-40.50 -165.11,-7.75 -162.53,25.10 -160.37,68.55 -122.88,78.02 30.81,45.76 44.27,12.99 47.13,-19.86 49.25,-52.50 52.63,-83.99 84.41,-62.14 -138.84,-29.61 -134.08,3.20 -131.84,36.03 -129.44,79.11 -83.06,67.41 69.30,34.86 75.46,2.03 77.83,-30.77 80.09,-63.28 85.10,-83.03 -132.82,-51.35 -106.53,-18.69 -103.26,14.16 -101.14,46.92 -98.21,86.37 27.14,56.62 102.51,23.94 106.36,-8.92 108.52,-41.66 111.15,-73.95 120.52,-72.82 -83.72,-40.50 -75.11,-7.75 -72.53,25.10 -70.37,57.77 -66.35
39.65 140.68,72.11 148.88,74.53 -55.36,42.14 -45.54,9.35 -42.89,-23.49 -40.74,-56.09 -36.95,-86.21 28.67,-58.55 131.83,-25.98 135.96,6.85 138.13,50.54 172.06,82.43 -164.20,63.83 -19.61,31.23 -14.47,-1.61 -12.20,-34.40 -9.84,-66.85 -3.88,-79.77 147.41,-47.74 163.75,-15.06 166.74,17.80 168.86,61.37 -155.71,84.49 -22.73,53.01 12.94,20.30 16.38,-12.56 18.50,-45.27 21.33,-77.43 34.00,-69.29 -171.82,-36.88 -164.99,-4.11 -162.55,28.74 -160.33,72.11 -121.12,74.53 34.64,42.14 44.46,9.35 47.11,-23.49 49.26,-56.09 53.05,-86.21 118.67,-58.55 -138.17,-25.98 -134.04,6.85 -131.87,39.65 -129.32,82.43 -74.20,63.83 70.39,31.23 75.53,-1.61 77.80,-34.40 80.16,-66.85 86.12,-79.77 -122.59,-47.74 -106.25,-15.06 -103.26,17.80 -101.14,50.54 -97.94,84.49 67.27,53.01 102.94,20.30 106.38,-12.56 108.50,-45.27 111.33,-77.43 124.00,-69.29 -81.82,-36.88 -74.99,-4.11 -72.55,28.74 -70.33,61.37 -65.71
43.28 140.83,75.63 151.59,70.99 -53.01,38.52 -45.40,5.70 -42.91,-27.12 -40.71,-59.68 -36.40,-85.71 80.92,-54.97 132.33,-22.35 135.98,10.49 138.12,54.14 172.42,85.29 -143.09,60.24 -18.83,27.60 -14.42,-5.25 -12.22,-38.02 -9.74,-70.40 -2.43,-76.35 152.53,-44.14 163.97,-11.42 166.73,21.44 168.86,64.96 -154.85,81.42 -7.04,49.40 13.27,16.66 16.38,-16.20 18.49,-48.87 21.56,-80.82 40.24,-65.73 -170.52,-33.26 -164.90,-0.47 -162.58,32.37 -160.27,75.63 -118.41,70.99 36.99,38.52 44.60,5.70 47.09,-27.12 49.29,-59.68 53.60,-85.71 170.92,-54.97 -137.67,-22.35 -134.02,10.49 -131.88,43.28 -129.17,85.29 -53.09,60.24 71.17,27.60 75.58,-5.25 77.78,-38.02 80.26,-70.40 87.57,-76.35 -117.47,-44.14 -106.03,-11.42 -103.27,21.44 -101.14,54.14 -97.58,81.42 82.96,49.40 103.27,16.66 106.38,-16.20 108.49,-48.87 111.56,-80.82 130.24,-65.73 -80.52,-33.26 -74.90,-0.47 -72.58,32.37 -70.27,64.96 -64.85
46.90 141.04,79.09 156.15,67.43 -51.46,34.89 -45.30,2.06 -42.93,-30.75 -40.66,-63.26 -35.66,-83.05 106.32,-51.37 132.71,-18.72 135.99,14.13 138.10,57.75 172.89,86.38 -93.98,56.64 -18.25,23.96 -14.39,-8.90 -12.24,-41.63 -9.61,-73.93 -0.25,-72.85 155.51,-40.52 164.14,-7.78 166.71,25.08 168.88,68.53 -153.64,78.04 0.02,45.78 13.51,13.01 16.37,-19.84 18.50,-52.47 21.88,-83.97 53.52,-62.16 -169.60,-29.64 -164.84,3.18 -162.60,36.00 -160.19,79.09 -113.85,67.43 38.54,34.89 44.70,2.06 47.07,-30.75 49.34,-63.26 54.34,-83.05 -163.68,-51.37 -137.29,-18.72 -134.01,14.13 -131.90,46.90 -128.96,86.38 -3.98,56.64 71.75,23.96 75.61,-8.90 77.76,-41.63 80.39,-73.93 89.75,-72.85 -114.49,-40.52 -105.86,-7.78 -103.29,25.08 -101.12,57.75 -97.11,78.04 90.02,45.78 103.51,13.01 106.37,-19.84 108.50,-52.47 111.88,-83.97 143.52,-62.16 -79.60,-29.64 -74.84,3.18 -72.60,36.00 -70.19,68.53 -63.64
50.51 141.31,82.41 164.96,63.85 -50.37,31.26 -45.23,-1.59 -42.95,-34.38 -40.60,-66.83 -34.64,-79.80 116.61,-47.77 133.00,-15.08 135.98,17.78 138.10,61.34 173.53,84.51 -53.64,53.04 -17.82,20.32 -14.38,-12.54 -12.25,-45.25 -9.43,-77.41 3.22,-69.31 157.41,-36.91 164.26,-4.13 166.69,28.71 168.92,72.08 -151.89,74.55 3.86,42.16 13.70,9.37 16.36,-23.47 18.51,-56.07 22.29,-86.20 87.58,-58.58 -168.93,-26.01 -164.80,6.82 -162.62,39.63 -160.08,82.41 -105.04,63.85 39.63,31.26 44.77,-1.59 47.05,-34.38 49.40,-66.83 55.36,-79.80 -153.39,-47.77 -137.00,-15.08 -134.02,17.78 -131.90,50.51 -128.69,84.51 36.36,53.04 72.18,20.32 75.62,-12.54 77.75,-45.25 80.57,-77.41 93.22,-69.31 -112.59,-36.91 -105.74,-4.13 -103.31,28.71 -101.08,61.34 -96.47,74.55 93.86,42.16 103.70,9.37 106.36,-23.47 108.51,-56.07 112.29,-86.20 177.58,-58.58 -78.93,-26.01 -74.80,6.82 -72.62,39.63 -70.08,72.08 -61.89
